2025,,,,,,,David,Andrew,Daniel,Kyle,Scott,Catie,Caleb,Ethan,Phil
15,"Sun, 8:20 PM",MIN,34,Final,26,DAL,DAL,DAL,DAL,DAL,DAL,DAL,DAL,DAL,DAL
15,"Mon, 8:15 PM",MIA,15,Final,28,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT
16,"Thu, 8:15 PM",LAR,37,Final,38,SEA,SEA,SEA,SEA,LAR,SEA,LAR,LAR,LAR,SEA
16,"Sat, 5:00 PM",PHI,29,Final,18,WSH,PHI,PHI,,PHI,PHI,PHI,PHI,PHI,PHI
16,"Sat, 8:00 PM",GB,16,Final,22,CHI,GB,CHI,,GB,CHI,GB,GB,GB,GB
16,"Sun, 1:00 PM",BUF,23,Final,20,CLE,,BUF,,,BUF,CLE,BUF,BUF,BUF
16,"Sun, 1:00 PM",LAC,34,Final,17,DAL,,LAC,,,DAL,LAC,LAC,LAC,LAC
16,"Sun, 1:00 PM",KC,9,Final,26,TEN,,KC,,,KC,KC,KC,TEN,TEN
16,"Sun, 1:00 PM",NYJ,6,Final,29,NO,,NO,,,NO,NYJ,NYJ,NO,NO
16,"Sun, 1:00 PM",MIN,16,Final,13,NYG,,MIN,,,MIN,NYG,MIN,MIN,MIN
16,"Sun, 1:00 PM",TB,20,Final,23,CAR,,TB,,,TB,TB,CAR,CAR,CAR
16,"Sun, 1:00 PM",CIN,45,Final,21,MIA,,CIN,,,CIN,CIN,CIN,CIN,CIN
16,"Sun, 4:05 PM",JAX,34,Final,20,DEN,DEN,DEN,,,DEN,DEN,JAX,JAX,DEN
16,"Sun, 4:05 PM",ATL,26,Final,19,ARI,ATL,ATL,,,ARI,ATL,ATL,ATL,ARI
16,"Sun, 4:25 PM",PIT,29,Final,24,DET,DET,DET,,,DET,DET,DET,DET,DET
16,"Sun, 4:25 PM",LV,21,Final,23,HOU,HOU,HOU,,,HOU,HOU,HOU,HOU,HOU
16,"Sun, 8:20 PM",NE,28,Final,24,BAL,NE,NE,,,BAL,BAL,NE,NE,NE
16,"Mon, 8:15 PM",SF,48,Final,27,IND,SF,SF,,,SF,SF,SF,IND,IND
17,"Thu, 1:00 PM",DAL,30,Final,23,WSH,DAL,DAL,,DAL,DAL,DAL,DAL,DAL,DAL
17,"Thu, 4:30 PM",DET,10,Final,23,MIN,DET,DET,,DET,DET,DET,DET,DET,DET
17,"Thu, 8:15 PM",DEN,20,Final,13,KC,DEN,DEN,,DEN,DEN,DEN,DEN,DEN,DEN
17,"Sat, 4:30 PM",HOU,20,Final,16,LAC,LAC,LAC,LAC,HOU,LAC,,HOU,HOU,HOU
17,"Sat, 8:00 PM",BAL,41,Final,24,GB,GB,GB,GB,GB,BAL,,GB,GB,GB
17,"Sun, 1:00 PM",ARI,14,Final,37,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,ARI
17,"Sun, 1:00 PM",SEA,27,Final,10,CAR,SEA,SEA,SEA,SEA,SEA,SEA,CAR,SEA,CAR
17,"Sun, 1:00 PM",PIT,6,Final,13,CLE,PIT,PIT,PIT,PIT,PIT,CLE,PIT,PIT,PIT
17,"Sun, 1:00 PM",NO,34,Final,26,TEN,NO,TEN,NO,NO,TEN,NO,NO,NO,TEN
17,"Sun, 1:00 PM",JAX,23,Final,17,IND,JAX,JAX,JAX,JAX,JAX,JAX,JAX,JAX,JAX
17,"Sun, 1:00 PM",TB,17,Final,20,MIA,TB,TB,TB,TB,TB,TB,TB,TB,TB
17,"Sun, 1:00 PM",NE,42,Final,10,NYJ,NE,NE,NE,NE,NE,NE,NE,NE,NE
17,"Sun, 4:05 PM",NYG,34,Final,10,LV,NYG,NYG,NYG,LV,NYG,NYG,NYG,NYG,LV
17,"Sun, 4:25 PM",PHI,13,Final,12,BUF,PHI,BUF,BUF,BUF,BUF,PHI,BUF,BUF,BUF
17,"Sun, 8:20 PM",CHI,38,Final,42,SF,CHI,SF,SF,SF,SF,SF,CHI,CHI,SF
17,"Mon, 8:15 PM",LAR,24,Final,27,ATL,LAR,LAR,LAR,LAR,LAR,LAR,LAR,LAR,LAR
18,"Sat, 4:30 PM",CAR,14,Final,16,TB,TB,TB,TB,TB,TB,TB,CAR,CAR,CAR
18,"Sat, 8:00 PM",SEA,13,Final,3,SF,SEA,SEA,SEA,SF,SEA,SF,SF,SEA,SF
18,"Sun, 1:00 PM",NO,17,Final,19,ATL,ATL,ATL,ATL,NO,ATL,ATL,ATL,NO,ATL
18,"Sun, 1:00 PM",CLE,20,Final,18,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN,CIN
18,"Sun, 1:00 PM",GB,3,Final,16,MIN,GB,GB,GB,GB,MIN,MIN,GB,GB,GB
18,"Sun, 1:00 PM",DAL,17,Final,34,NYG,DAL,DAL,DAL,DAL,DAL,DAL,DAL,DAL,DAL
18,"Sun, 1:00 PM",IND,30,Final,38,HOU,HOU,HOU,HOU,HOU,HOU,HOU,IND,HOU,HOU
18,"Sun, 1:00 PM",TEN,7,Final,41,JAX,JAX,JAX,JAX,JAX,JAX,JAX,JAX,JAX,JAX
18,"Sun, 4:25 PM",NYJ,8,Final,35,BUF,BUF,BUF,BUF,BUF,BUF,BUF,BUF,BUF,BUF
18,"Sun, 4:25 PM",DET,19,Final,16,CHI,DET,CHI,CHI,DET,CHI,CHI,CHI,CHI,CHI
18,"Sun, 4:25 PM",LAC,3,Final,19,DEN,DEN,DEN,DEN,LAC,DEN,DEN,DEN,DEN,LAC
18,"Sun, 4:25 PM",KC,12,Final,14,LV,KC,KC,KC,LV,LV,KC,KC,KC,LV
18,"Sun, 4:25 PM",ARI,20,Final,37,LAR,LAR,LAR,LAR,LAR,LAR,LAR,LAR,LAR,LAR
18,"Sun, 4:25 PM",MIA,10,Final,38,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
18,"Sun, 4:25 PM",WSH,24,Final,17,PHI,PHI,PHI,PHI,PHI,PHI,PHI,WSH,PHI,WSH
18,"Sun, 8:20 PM",BAL,24,Final,26,PIT,BAL,PIT,BAL,BAL,BAL,BAL,BAL,PIT,PIT
WC,"Sat, 4:30 PM",LAR,34,Final,31,CAR,LAR,LAR,LAR,LAR,LAR,LAR,LAR,LAR,LAR
WC,"Sat, 8:00 PM",GB,27,Final,31,CHI,CHI,CHI,CHI,CHI,CHI,CHI,CHI,CHI,CHI
WC,"Sun, 1:00 PM",BUF,27,Final,24,JAX,JAX,BUF,JAX,JAX,BUF,JAX,BUF,JAX,BUF
WC,"Sun, 4:30 PM",SF,23,Final,19,PHI,PHI,PHI,SF,SF,PHI,SF,PHI,SF,SF
WC,"Sun, 8:00 PM",LAC,3,Final,16,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
WC,"Mon, 8:15 PM",HOU,30,Final,6,PIT,HOU,HOU,HOU,HOU,PIT,HOU,HOU,HOU,HOU
DIV,"Sat, 4:30 PM",BUF,30,Final,33,DEN,DEN,BUF,BUF,BUF,BUF,DEN,BUF,DEN,DEN
DIV,"Sat, 8:00 PM",SF,6,Final,41,SEA,SEA,SEA,SEA,SF,SEA,SEA,SEA,SEA,SEA
DIV,"Sun, 3:00 PM",HOU,16,Final,28,NE,NE,HOU,NE,HOU,HOU,NE,NE,NE,NE
DIV,"Sun, 6:30 PM",LAR,20,Final,17,CHI,LAR,LAR,LAR,CHI,LAR,LAR,CHI,CHI,CHI
CONF,"Sun, 3:00 PM",NE,10,Final,7,DEN,NE,NE,,,NE,NE,NE,NE,DEN
CONF,"Sun, 6:30 PM",LAR,27,Final,31,SEA,SEA,SEA,,,SEA,SEA,SEA,LAR,SEA
SB,"Sun, 6:30 PM",SEA,29,Final,13,NE,SEA,SEA,,,NE,SEA,NE,NE,SEA
